GO:2000191	regulation of fatty acid transport	58887;
GO:0031768	ghrelin receptor binding	58991;
GO:0032097	positive regulation of response to food	58991;
GO:0120058	positive regulation of small intestinal transit	58991;208188;
GO:1903012	positive regulation of bone development	58991;231633;
GO:1905333	regulation of gastric motility	58991;72962;208188;
GO:2000506	negative regulation of energy homeostasis	58991;216805;
GO:0002353	plasma kallikrein-kinin cascade	58992;72461;
GO:0002542	Factor XII activation	58992;
GO:0034657	GID complex	59003;66089;68477;74125;
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	59007;
GO:0070221	sulfide oxidation, using sulfide:quinone oxidoreductase	59010;
GO:0070224	sulfide:quinone oxidoreductase activity	59010;
GO:0070813	hydrogen sulfide metabolic process	59010;66071;
GO:0031080	nuclear pore outer ring	59015;69736;69912;72124;103468;110379;226747;234865;269966;445007;
GO:1904064	positive regulation of cation transmembrane transport	59020;
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	59027;67375;223646;
GO:0009435	NAD biosynthetic process	59027;66454;67375;68352;70789;74080;78914;223646;
GO:0019363	pyridine nucleotide biosynthetic process	59027;67375;68352;69564;70789;74080;98256;107766;223646;225994;226518;
GO:0047280	nicotinamide phosphoribosyltransferase activity	59027;
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	59028;104662;213895;
GO:0003963	RNA-3'-phosphate cyclase activity	59028;66368;
GO:0030208	dermatan sulfate biosynthetic process	59031;72136;212898;
GO:0002759	regulation of antimicrobial humoral response	59032;
GO:0050864	regulation of B cell activation	59032;81897;
GO:0034970	histone H3-R2 methylation	59035;99890;
GO:0035642	histone methyltransferase activity (H3-R17 specific)	59035;
GO:1902415	regulation of mRNA binding	59035;192170;
GO:1904864	negative regulation of beta-catenin-TCF complex assembly	59036;
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	59036;380718;
GO:0034640	establishment of mitochondrion localization by microtubule attachment	59040;
GO:0099044	vesicle tethering to endoplasmic reticulum	59045;76205;
GO:0019201	nucleotide kinase activity	59047;
GO:0046403	polynucleotide 3'-phosphatase activity	59047;66408;
GO:0046404	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	59047;98985;333789;
GO:0098504	DNA 3' dephosphorylation involved in DNA repair	59047;
GO:0098506	polynucleotide 3' dephosphorylation	59047;
GO:0016263	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	59048;94192;
GO:0016267	O-glycan processing, core 1	59048;94192;
GO:0036344	platelet morphogenesis	59048;109711;
GO:0055024	regulation of cardiac muscle tissue development	59091;
GO:1902163	negative regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	59092;
GO:0030894	replisome	60364;
GO:0002729	positive regulation of natural killer cell cytokine production	60505;225825;
GO:0101030	tRNA-guanine transglycosylation	60507;106248;
GO:0003987	acetate-CoA ligase activity	60525;68738;380660;
GO:0019413	acetate biosynthetic process	60525;68738;
GO:0019427	acetyl-CoA biosynthetic process from acetate	60525;68738;
GO:0019542	propionate biosynthetic process	60525;68738;
GO:0032277	negative regulation of gonadotropin secretion	60531;
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	60533;
GO:1905404	positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process	60533;
GO:1902396	protein localization to bicellular tight junction	60595;
GO:0052565	response to defense-related host nitric oxide production	60596;
GO:0046958	nonassociative learning	60597;
GO:0072703	cellular response to methyl methanesulfonate	60599;
GO:0030387	fructosamine-3-kinase activity	63828;
GO:0030389	fructosamine metabolic process	63828;67881;
GO:0003834	beta-carotene 15,15'-monooxygenase activity	63857;
GO:1901810	beta-carotene metabolic process	63857;
GO:0005034	osmosensor activity	63873;
GO:0015275	stretch-activated, cation-selective, calcium channel activity	63873;270028;620592;
GO:0071477	cellular hypotonic salinity response	63873;107723;
GO:0071642	positive regulation of macrophage inflammatory protein 1 alpha production	63873;68279;
GO:0097497	blood vessel endothelial cell delamination	63873;
GO:1903444	negative regulation of brown fat cell differentiation	63873;
GO:1903759	signal transduction involved in regulation of aerobic respiration	63873;
GO:2000340	positive regulation of chemokine (C-X-C motif) ligand 1 production	63873;117149;
GO:0033549	MAP kinase phosphatase activity	63953;72349;
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	63953;
GO:1905042	negative regulation of epithelium regeneration	63953;
GO:0015862	uridine transport	63959;
GO:0071846	actin filament debranching	63986;
GO:0005307	choline:sodium symporter activity	63993;
GO:0005345	purine nucleobase transmembrane transporter activity	64008;
GO:0005350	pyrimidine nucleobase transmembrane transporter activity	64008;434203;
GO:0006863	purine nucleobase transport	64008;
GO:0015791	polyol transport	64008;
GO:0015837	amine transport	64008;
GO:0015855	pyrimidine nucleobase transport	64008;434203;
GO:0034993	meiotic nuclear membrane microtubule tethering complex	64009;76407;77053;194974;212073;223697;233066;245865;319565;384619;
GO:0061886	negative regulation of mini excitatory postsynaptic potential	64009;
GO:0090286	cytoskeletal anchoring at nuclear membrane	64009;76407;77053;194974;212073;223697;245865;319565;
GO:0090292	nuclear matrix anchoring at nuclear membrane	64009;77053;223697;
GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	64009;
GO:1903353	regulation of nucleus organization	64009;
GO:0014052	regulation of gamma-aminobutyric acid secretion	64051;
GO:0008260	3-oxoacid CoA-transferase activity	64059;67041;353371;
GO:0008410	CoA-transferase activity	64059;67041;353371;
GO:0046950	cellular ketone body metabolic process	64059;67041;
GO:0046952	ketone body catabolic process	64059;67041;110446;353371;
GO:1904456	negative regulation of neuronal action potential	64095;99738;
GO:0060178	regulation of exocyst localization	64143;228850;241694;
GO:1903069	regulation of ER-associated ubiquitin-dependent protein catabolic process	64209;
GO:0021767	mammillary body development	64290;
GO:0061374	mammillothalamic axonal tract development	64290;
GO:0061377	mammary gland lobule development	64290;
GO:0061379	inferior colliculus development	64290;226896;
GO:0061381	cell migration in diencephalon	64290;
GO:0009584	detection of visible light	64379;
GO:0017136	NAD-dependent histone deacetylase activity	64383;64384;93759;
GO:0034979	NAD-dependent protein deacetylase activity	64383;75387;93759;
GO:0046970	NAD-dependent histone deacetylase activity (H4-K16 specific)	64383;
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	64383;108911;229841;268697;
GO:0061433	cellular response to caloric restriction	64383;
GO:0070446	negative regulation of oligodendrocyte progenitor proliferation	64383;
GO:0097456	terminal loop	64383;
GO:0006690	icosanoid metabolic process	64385;
GO:0052870	tocopherol omega-hydroxylase activity	64385;72054;
GO:0052871	alpha-tocopherol omega-hydroxylase activity	64385;72054;
GO:0001179	RNA polymerase I transcription factor binding	64424;
GO:0106019	phosphatidylinositol-4,5-bisphosphate phosphatase activity	64436;
GO:0005402	cation:sugar symporter activity	64454;
GO:0010041	response to iron(III) ion	64602;
GO:0072705	cellular response to mercaptoethanol	64602;
GO:0045355	negative regulation of interferon-alpha biosynthetic process	64685;
GO:0047961	glycine N-acyltransferase activity	64697;107146;240549;
GO:1904924	negative regulation of mitophagy in response to mitochondrial depolarization	64704;
GO:1905370	serine-type endopeptidase complex	64704;
GO:0002058	uracil binding	64705;99586;
GO:0002059	thymine binding	64705;
GO:0004157	dihydropyrimidinase activity	64705;
GO:0006208	pyrimidine nucleobase catabolic process	64705;99586;
GO:0006210	thymine catabolic process	64705;99586;104776;
GO:0006212	uracil catabolic process	64705;99586;
GO:0019482	beta-alanine metabolic process	64705;103149;231326;
GO:0019860	uracil metabolic process	64705;99586;104167;
GO:0008898	S-adenosylmethionine-homocysteine S-methyltransferase activity	64918;
GO:0033477	S-methylmethionine metabolic process	64918;
GO:0061627	S-methylmethionine-homocysteine S-methyltransferase activity	64918;
GO:0043379	memory T cell differentiation	64930;
GO:1990009	retinal cell apoptotic process	65020;
GO:0051051	negative regulation of transport	65106;69994;77647;230734;
GO:0002761	regulation of myeloid leukocyte differentiation	65113;
GO:0061357	positive regulation of Wnt protein secretion	65114;68151;104831;
GO:0090326	positive regulation of locomotion involved in locomotory behavior	65114;
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	65114;
GO:1902823	negative regulation of late endosome to lysosome transport	65114;
GO:1903828	negative regulation of cellular protein localization	65114;68728;140810;
GO:1905166	negative regulation of lysosomal protein catabolic process	65114;114128;
GO:2000331	regulation of terminal button organization	65114;245537;
GO:0042988	X11-like protein binding	65945;
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	65960;245126;
GO:0030666	endocytic vesicle membrane	65969;
GO:0042366	cobalamin catabolic process	65969;
GO:0004597	peptide-aspartate beta-dioxygenase activity	65973;
GO:0018193	peptidyl-amino acid modification	65973;72898;233879;
GO:0042264	peptidyl-aspartic acid hydroxylation	65973;319594;
GO:1901879	regulation of protein depolymerization	65973;
GO:0060648	mammary gland bud morphogenesis	66042;
GO:0006399	tRNA metabolic process	66044;328092;
GO:0051499	D-aminoacyl-tRNA deacylase activity	66044;328092;
GO:0051500	D-tyrosyl-tRNA(Tyr) deacylase activity	66044;328092;
GO:0097631	integral component of omegasome membrane	66048;
GO:0000104	succinate dehydrogenase activity	66052;66925;66945;
GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	66052;66925;66945;67680;
GO:0006121	mitochondrial electron transport, succinate to ubiquinone	66052;66072;66925;66945;
GO:0008177	succinate dehydrogenase (ubiquinone) activity	66052;66925;66945;67680;68002;
GO:0045281	succinate dehydrogenase complex	66052;
GO:0102008	cytosolic dipeptidase activity	66054;
GO:0103046	alanylglutamate dipeptidase activity	66054;
GO:0005684	U2-type spliceosomal complex	66055;66381;67465;69942;72459;319322;
GO:0042543	protein N-linked glycosylation via arginine	66059;
GO:1905799	regulation of intraciliary retrograde transport	66061;
GO:0061015	snRNA import into nucleus	66069;
GO:0050313	sulfur dioxygenase activity	66071;
GO:0018293	protein-FAD linkage	66072;
GO:0034553	mitochondrial respiratory chain complex II assembly	66072;68002;68332;71238;
GO:0061617	MICOS complex	66075;66098;68117;68316;76614;224904;230935;433771;
GO:0000213	tRNA-intron endonuclease activity	66078;66637;76265;381802;
GO:0000214	tRNA-intron endonuclease complex	66078;76265;98985;381802;
GO:0000379	tRNA-type intron splice site recognition and cleavage	66078;76265;381802;
GO:1901006	ubiquinone-6 biosynthetic process	66108;
GO:0008940	nitrate reductase activity	66112;67247;268566;
GO:0042126	nitrate metabolic process	66112;67247;
GO:0010902	positive regulation of very-low-density lipoprotein particle remodeling	66113;
GO:0060229	lipase activator activity	66113;
GO:0018003	peptidyl-lysine N6-acetylation	66116;68396;
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	66116;68396;74585;76161;107770;195040;242669;434204;
GO:0009353	mitochondrial oxoglutarate dehydrogenase complex	66128;
GO:0070476	rRNA (guanine-N7)-methylation	66138;67674;
GO:2000234	positive regulation of rRNA processing	66138;66254;67045;67674;71340;72515;73674;105372;217995;
GO:0014905	myoblast fusion involved in skeletal muscle regeneration	66139;
GO:0009607	response to biotic stimulus	66141;68713;69017;73835;80876;237858;260297;320208;320802;433485;545798;627191;
GO:0042625	ATPase coupled ion transmembrane transporter activity	66144;
GO:1902957	negative regulation of mitochondrial electron transport, NADH to ubiquinone	66148;
GO:0070453	regulation of heme biosynthetic process	66154;
GO:0071568	UFM1 transferase activity	66155;67490;
GO:0071569	protein ufmylation	66155;66663;67490;67890;80280;
GO:1990592	protein K69-linked ufmylation	66155;66663;67490;67890;77006;
GO:0000171	ribonuclease MRP activity	66161;67724;117109;
GO:0030677	ribonuclease P complex	66161;
GO:0033204	ribonuclease P RNA binding	66161;
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	66165;69131;69562;
GO:0071624	positive regulation of granulocyte chemotaxis	66166;
GO:0017057	6-phosphogluconolactonase activity	66171;100198;
GO:0008768	UDP-sugar diphosphatase activity	66174;
GO:1902730	positive regulation of proteoglycan biosynthetic process	66175;
GO:0000454	snoRNA guided rRNA pseudouridine synthesis	66181;68147;234344;245474;
GO:0072589	box H/ACA scaRNP complex	66181;
GO:1904220	regulation of serine C-palmitoyltransferase activity	66183;
GO:0070774	phytoceramidase activity	66190;
GO:0071602	phytosphingosine biosynthetic process	66190;
GO:0004735	pyrroline-5-carboxylate reductase activity	66194;69051;209027;
GO:0055129	L-proline biosynthetic process	66194;
GO:0034642	mitochondrion migration along actin filament	66196;
GO:0060002	plus-end directed microfilament motor activity	66196;667663;
GO:0035965	cardiolipin acyl-chain remodeling	66198;66826;
GO:0003998	acylphosphatase activity	66204;75572;
GO:0070876	SOSS complex	66209;69917;109019;229543;
GO:0001100	negative regulation of exit from mitosis	66214;
GO:0001099	basal RNA polymerase II transcription machinery binding	66225;
GO:0000347	THO complex	66231;107829;225160;331401;386612;
GO:0000445	THO complex part of transcription export complex	66231;73666;107829;225160;331401;386612;100042165;
GO:1990112	RQC complex	66244;78913;
GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	66244;78913;
GO:0000408	EKC/KEOPS complex	66246;69786;72085;76367;381406;100233175;
GO:0002949	tRNA threonylcarbamoyladenosine modification	66246;72085;230734;
GO:0061711	N(6)-L-threonylcarbamoyladenine synthase	66246;72085;
GO:0004581	dolichyl-phosphate beta-glucosyltransferase activity	66248;
GO:0048205	COPI coating of Golgi vesicle	66251;67511;77038;107338;
GO:0052909	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	66254;
GO:0070370	cellular heat acclimation	66255;68196;245688;
GO:0070776	MOZ/MORF histone acetyltransferase complex	66262;70088;78783;223770;244349;268936;
GO:0044391	ribosomal subunit	66292;
GO:1905035	negative regulation of antifungal innate immune response	66294;
GO:0070652	HAUS complex	66296;71909;73738;76478;219072;225745;230376;231123;
GO:0055087	Ski complex	66317;108077;218343;
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	66335;68775;108664;
GO:0030915	Smc5-Smc6 complex	66341;66647;67241;67711;67872;68501;226026;
GO:0003920	GMP reductase activity	66355;105446;
GO:0015951	purine ribonucleotide interconversion	66355;105446;
GO:1902560	GMP reductase complex	66355;105446;
GO:0047734	CDP-glycerol diphosphatase activity	66358;
GO:0071049	nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription	66362;227715;
GO:0017150	tRNA dihydrouridine synthase activity	66369;68730;71916;224907;
GO:0008218	bioluminescence	66371;
GO:0009838	abscission	66371;71955;72008;116733;
GO:0044878	mitotic cytokinesis checkpoint	66371;72008;116733;
GO:0034247	snoRNA splicing	66381;69942;
GO:0036455	iron-sulfur transferase activity	66383;
GO:0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	66384;
GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	66400;67667;68736;69113;71952;72041;74443;112405;112406;112407;211064;231642;233065;268420;270086;319582;319594;320595;338523;
GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	66401;353172;
GO:0008796	bis(5'-nucleosyl)-tetraphosphatase activity	66401;
GO:1901894	regulation of calcium-transporting ATPase activity	66402;102637511;
GO:0071171	site-specific DNA replication termination at RTS1 barrier	66404;
GO:1902979	mitotic DNA replication termination	66404;
GO:0008967	phosphoglycolate phosphatase activity	66408;67078;
GO:0033699	DNA 5'-adenosine monophosphate hydrolase activity	66408;
GO:0070566	adenylyltransferase activity	66408;66847;
GO:1990165	single-strand break-containing DNA binding	66408;
GO:0061668	mitochondrial ribosome assembly	66410;69821;234384;
GO:0140112	extracellular vesicle biogenesis	66412;215705;
GO:1990756	protein binding, bridging involved in substrate recognition for ubiquitination	66412;76375;215705;
GO:0006253	dCTP catabolic process	66422;
GO:0032556	pyrimidine deoxyribonucleotide binding	66422;110074;
GO:0047840	dCTP diphosphatase activity	66422;
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	66435;320011;
GO:1904579	cellular response to thapsigargin	66437;74006;
GO:0031262	Ndc80 complex	66442;66977;67052;67629;
GO:0045153	electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity	66445;
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	66454;74080;226518;
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	66454;74080;226518;
GO:0034628	'de novo' NAD biosynthetic process from aspartate	66454;74080;226518;
GO:0009893	positive regulation of metabolic process	66459;
GO:0006294	nucleotide-excision repair, preincision complex assembly	66467;
GO:0047017	prostaglandin-F synthase activity	66469;
GO:1990145	maintenance of translational fidelity	66475;68916;
GO:0001927	exocyst assembly	66482;102058;
GO:0097544	ciliary shaft	66482;68146;
GO:0097035	regulation of membrane lipid distribution	66494;69076;
GO:0010874	regulation of cholesterol efflux	66508;
GO:0060620	regulation of cholesterol import	66508;
GO:0004067	asparaginase activity	66514;104816;
GO:0008798	beta-aspartyl-peptidase activity	66514;
GO:0033345	asparagine catabolic process via L-aspartate	66514;
GO:1990393	3M complex	66515;68558;231672;434130;
GO:0016920	pyroglutamyl-peptidase activity	66522;
GO:0006627	protein processing involved in protein targeting to mitochondrion	66541;66865;67003;70478;73078;93757;
GO:0042720	mitochondrial inner membrane peptidase complex	66541;93757;
GO:1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	66568;
GO:0008808	cardiolipin synthase activity	66586;
GO:0097068	response to thyroxine	66586;
GO:1905711	response to phosphatidylethanolamine	66586;
GO:0033867	Fas-activated serine/threonine kinase activity	66587;
GO:0006225	UDP biosynthetic process	66588;
GO:0006240	dCDP biosynthetic process	66588;
GO:0046705	CDP biosynthetic process	66588;
GO:0046940	nucleoside monophosphate phosphorylation	66588;
GO:0035370	UBC13-UEV1A complex	66589;93765;
GO:0042275	error-free postreplication DNA repair	66589;70620;
GO:0043039	tRNA aminoacylation	66590;67417;69684;69955;70120;71807;97541;107508;110960;224805;226539;234734;272396;
GO:0010876	lipid localization	66592;
GO:0090297	positive regulation of mitochondrial DNA replication	66592;
GO:1900210	positive regulation of cardiolipin metabolic process	66592;66826;
GO:1990046	stress-induced mitochondrial fusion	66592;
GO:0035339	SPOTS complex	66612;66844;227102;268656;
GO:0090156	cellular sphingolipid homeostasis	66612;66844;74244;227102;
GO:1900060	negative regulation of ceramide biosynthetic process	66612;66844;227102;
GO:0051697	protein delipidation	66615;102926;235040;242557;666468;
GO:0006480	N-terminal protein amino acid methylation	66617;240879;
GO:0018011	N-terminal peptidyl-alanine methylation	66617;
GO:0018012	N-terminal peptidyl-alanine trimethylation	66617;
GO:0018013	N-terminal peptidyl-glycine methylation	66617;
GO:0018016	N-terminal peptidyl-proline dimethylation	66617;
GO:0035568	N-terminal peptidyl-proline methylation	66617;
GO:0035570	N-terminal peptidyl-serine methylation	66617;
GO:0035572	N-terminal peptidyl-serine dimethylation	66617;
GO:0035573	N-terminal peptidyl-serine trimethylation	66617;
GO:0071885	N-terminal protein N-methyltransferase activity	66617;240879;
GO:0008193	tRNA guanylyltransferase activity	66628;
GO:0090164	asymmetric Golgi ribbon formation	66629;360013;
GO:0017178	diphthine-ammonia ligase activity	66632;
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	66632;67228;67728;69740;105638;116905;
GO:0048232	male gamete generation	66634;271127;
GO:0097362	MCM8-MCM9 complex	66634;71567;
GO:0004750	ribulose-phosphate 3-epimerase activity	66646;
GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	66646;68180;69064;74246;93683;
GO:0019323	pentose catabolic process	66646;
GO:0001007	transcription factor activity, RNA polymerase III transcription factor binding	66653;233863;
GO:0006359	regulation of transcription by RNA polymerase III	66653;
GO:0070897	DNA-templated transcriptional preinitiation complex assembly	66653;72308;229906;
GO:2001311	lysobisphosphatidic acid metabolic process	66659;
GO:0071566	UFM1 activating enzyme activity	66663;
GO:0004614	phosphoglucomutase activity	66681;70974;72157;109785;226041;
GO:0008973	phosphopentomutase activity	66681;
GO:0071704	organic substance metabolic process	66681;70974;72157;109785;226041;
GO:1990070	TRAPPI protein complex	66682;
GO:1990071	TRAPPII protein complex	66682;216131;
GO:1990072	TRAPPIII protein complex	66682;75964;
GO:0070171	negative regulation of tooth mineralization	66695;71458;
GO:0000815	ESCRT III complex	66700;67064;68942;68953;75608;105513;116733;208092;234852;
GO:0051036	regulation of endosome size	66700;271457;
GO:0061763	multivesicular body-lysosome fusion	66700;76959;
GO:0003335	corneocyte development	66705;
GO:0008356	asymmetric cell division	66713;74117;99412;
GO:0030478	actin cap	66713;73178;109624;227753;
GO:0033206	meiotic cytokinesis	66713;74117;
GO:0061825	podosome core	66713;74117;76709;
GO:0097231	cell motility in response to calcium ion	66722;
GO:0032473	cytoplasmic side of mitochondrial outer membrane	66725;
GO:0035564	regulation of kidney size	66725;
GO:0036479	peroxidase inhibitor activity	66725;
GO:0099400	caveola neck	66725;
GO:1902499	positive regulation of protein autoubiquitination	66725;116870;
GO:1902803	regulation of synaptic vesicle transport	66725;
GO:1903125	negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation	66725;
GO:1903215	negative regulation of protein targeting to mitochondrion	66725;67384;78688;380918;
GO:1904713	beta-catenin destruction complex binding	66725;72345;
GO:1904887	Wnt signalosome assembly	66725;
GO:1905279	regulation of retrograde transport, endosome to Golgi	66725;226422;
GO:1905289	regulation of CAMKK-AMPK signaling cascade	66725;
GO:0002100	tRNA wobble adenosine to inosine editing	66757;
GO:0052717	tRNA-specific adenosine-34 deaminase activity	66757;
GO:0052718	tRNA-specific adenosine-34 deaminase complex	66757;
GO:0071454	cellular response to anoxia	66774;
GO:0097729	9+2 motile cilium	66793;104346;
GO:2000578	negative regulation of ATP-dependent microtubule motor activity, minus-end-directed	66793;
GO:0019777	Atg12 transferase activity	66795;67841;
GO:0071007	U2-type catalytic step 2 spliceosome	66810;83556;
GO:2000609	regulation of thyroid hormone generation	66811;213696;
GO:0004633	phosphopantothenoylcysteine decarboxylase activity	66812;
GO:0015937	coenzyme A biosynthetic process	66812;68087;70025;71743;74450;75735;106564;110446;211347;269614;
GO:0015292	uniporter activity	66815;215999;
GO:0036444	mitochondrial calcium uptake	66815;66972;68115;68514;69029;69597;74143;76137;215999;216001;
GO:1990246	uniplex complex	66815;68514;69029;215999;216001;
GO:0051292	nuclear pore complex assembly	66817;67878;68585;70699;71805;72787;103468;218210;226747;269966;
GO:0002588	positive regulation of antigen processing and presentation of peptide antigen via MHC class II	66824;83433;
GO:0017024	myosin I binding	66824;
GO:0032090	Pyrin domain binding	66824;232827;
GO:0046471	phosphatidylglycerol metabolic process	66826;
GO:0017133	mitochondrial electron transfer flavoprotein complex	66841;110826;110842;
GO:0043783	oxidoreductase activity, oxidizing metal ions with flavin as acceptor	66841;
GO:0090155	negative regulation of sphingolipid biosynthetic process	66844;227102;
GO:0004560	alpha-L-fucosidase activity	66848;71665;
GO:0006004	fucose metabolic process	66848;69064;71665;80294;140484;381694;
GO:0070895	negative regulation of transposon integration	66869;431706;
GO:0002718	regulation of cytokine production involved in immune response	66873;
GO:0000339	RNA cap binding	66874;67207;68092;73158;433702;
GO:1990786	cellular response to dsDNA	66878;
GO:0001735	prenylcysteine oxidase activity	66881;240334;
GO:0008555	chloride-transporting ATPase activity	66881;
GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	66881;240334;
GO:0030327	prenylated protein catabolic process	66881;230709;240334;
GO:0030328	prenylcysteine catabolic process	66881;240334;
GO:0016937	short-branched-chain-acyl-CoA dehydrogenase activity	66885;
GO:0017196	N-terminal peptidyl-methionine acetylation	66897;67877;70646;74763;74838;231713;
GO:0017061	S-methyl-5-thioadenosine phosphorylase activity	66902;
GO:0004658	propionyl-CoA carboxylase activity	66904;110821;
GO:0016421	CoA carboxylase activity	66904;
GO:1904491	protein localization to ciliary transition zone	66910;67978;73692;231214;654470;
GO:0046923	ER retention sequence binding	66913;68137;80982;105785;
GO:2000299	negative regulation of Rho-dependent protein serine/threonine kinase activity	66917;
GO:0050433	regulation of catecholamine secretion	66925;
GO:0031515	tRNA (m1A) methyltransferase complex	66926;328162;
GO:0000444	MIS12/MIND type complex	66934;67037;67139;381318;
GO:0000818	nuclear MIS12/MIND complex	66934;67139;
GO:0000941	condensed nuclear chromosome inner kinetochore	66934;
GO:0051456	attachment of spindle microtubules to kinetochore involved in meiotic sister chromatid segregation	66934;
GO:0009061	anaerobic respiration	66945;
GO:0045282	plasma membrane succinate dehydrogenase complex	66945;
GO:0004647	phosphoserine phosphatase activity	66959;100678;
GO:0043954	cellular component maintenance	66961;214384;
GO:0000725	recombinational repair	66962;
GO:0097196	Shu complex	66962;69747;
GO:0002143	tRNA wobble position uridine thiolation	66965;69372;72026;233189;
GO:0016783	sulfurtransferase activity	66965;68205;69372;72026;
GO:0034227	tRNA thio-modification	66965;68205;69372;233189;
GO:0052381	tRNA dimethylallyltransferase activity	66966;
GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	66967;108687;192193;227619;
GO:0035596	methylthiotransferase activity	66971;68916;
GO:0035597	N6-isopentenyladenosine methylthiotransferase activity	66971;
GO:0035600	tRNA methylthiolation	66971;68916;
GO:0045903	positive regulation of translational fidelity	66971;76846;102462;
GO:0070900	mitochondrial tRNA modification	66971;
GO:0051503	adenine nucleotide transport	66972;
GO:0097274	urea homeostasis	66972;
GO:0097712	vesicle targeting, trans-Golgi to periciliary membrane compartment	66994;
GO:0006386	termination of RNA polymerase III transcription	67005;
GO:0030961	peptidyl-arginine hydroxylation	67014;69487;71952;
GO:0042182	ketone catabolic process	67041;
GO:2000208	positive regulation of ribosomal small subunit export from nucleus	67045;
GO:1902018	negative regulation of cilium assembly	67046;74201;74694;77832;101565;234854;
GO:1905342	positive regulation of protein localization to kinetochore	67052;67177;83815;217449;
GO:0004638	phosphoribosylaminoimidazole carboxylase activity	67054;
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	67054;
GO:0039529	RIG-I signaling pathway	67070;228607;230073;
GO:0045992	negative regulation of embryonic development	67071;
GO:0004430	1-phosphatidylinositol 4-kinase activity	67073;84095;107650;224020;
GO:0015095	magnesium ion transmembrane transporter activity	67075;70701;74552;80286;93790;94219;94220;98396;214112;216829;223473;233280;236792;243983;320150;380836;
GO:0000121	glycerol-1-phosphatase activity	67078;
GO:0043136	glycerol-3-phosphatase activity	67078;
GO:0002528	regulation of vascular permeability involved in acute inflammatory response	67087;213435;
GO:0010265	SCF complex assembly	67088;71902;
GO:1903232	melanosome assembly	67091;67844;72433;192232;192236;
GO:0014889	muscle atrophy	67092;67731;70430;
GO:0015067	amidinotransferase activity	67092;
GO:0015068	glycine amidinotransferase activity	67092;
GO:0009236	cobalamin biosynthetic process	67096;
GO:0033787	cyanocobalamin reductase (cyanide-eliminating) activity	67096;
GO:0032440	2-alkenal reductase [NAD(P)] activity	67103;
GO:0036132	13-prostaglandin reductase activity	67103;77219;225791;
GO:0047522	15-oxoprostaglandin 13-oxidase activity	67103;77219;225791;
GO:0061673	mitotic spindle astral microtubule	67117;70218;73420;101706;228421;
GO:1903895	negative regulation of IRE1-mediated unfolded protein response	67118;
GO:0051441	positive regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	67121;
GO:0002412	antigen transcytosis by M cells in mucosal-associated lymphoid tissue	67133;
GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	67141;78803;
GO:0051442	negative regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	67141;
GO:0004482	mRNA (guanine-N7-)-methyltransferase activity	67148;67897;
GO:0031533	mRNA cap methyltransferase complex	67148;67897;
GO:0036031	recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex	67148;
